country_code,year,free_education_years,inbound_mobility_rate,outbound_mobility_rate,region
BGR,2014,12.0,3.982439994812012,8.654529571533203,Europe
BGR,2015,12.0,4.245880126953125,8.723750114440918,Europe
BGR,2016,12.0,4.574679851531982,9.046839714050291,Europe
BGR,2017,12.0,5.499790191650391,10.03806018829346,Europe
BGR,2018,12.0,6.412509918212891,10.61143970489502,Europe
BGR,2019,12.0,7.190229892730713,10.80706024169922,Europe
BGR,2020,12.0,7.755680084228516,11.2378396987915,Europe
BGR,2021,12.0,8.007120132446289,11.30111026763916,Europe
BGR,2022,12.0,8.442119598388672,8.88344955444336,Europe
BIH,2013,9.0,6.482719898223877,9.56056022644043,Europe
BIH,2014,9.0,7.276060104370117,9.365090370178224,Europe
BIH,2015,9.0,7.472690105438232,10.21195983886719,Europe
BIH,2016,9.0,7.300769805908203,11.41310024261475,Europe
BIH,2017,9.0,7.116169929504395,15.09850978851318,Europe
BIH,2018,9.0,7.444660186767578,16.18888092041016,Europe
BIH,2019,9.0,7.115570068359375,16.93939018249512,Europe
BIH,2020,9.0,6.578299999237061,18.33002090454102,Europe
BIH,2021,9.0,6.648220062255859,18.20609092712402,Europe
BIH,2022,9.0,7.190330028533936,19.18997001647949,Europe
BLR,2013,11.0,2.40871000289917,6.787189960479736,Europe
BLR,2014,11.0,2.883430004119873,6.782100200653076,Europe
BLR,2015,11.0,3.328439950942993,6.057610034942627,Europe
BLR,2016,11.0,3.727050065994263,5.80355978012085,Europe
BLR,2017,11.0,4.195869922637939,5.354489803314209,Europe
BLR,2018,11.0,4.337230205535889,5.844220161437988,Europe
BLR,2019,11.0,4.822549819946289,6.177340030670166,Europe
BLR,2020,11.0,5.89247989654541,6.394320011138916,Europe
BLR,2021,11.0,6.466650009155273,7.102550029754639,Europe
BLR,2022,11.0,7.723390102386475,8.123600006103516,Europe
CHE,2013,9.0,16.8465404510498,4.366569995880127,Europe
CHE,2014,9.0,17.10329055786133,4.260819911956787,Europe
CHE,2015,9.0,17.18152046203613,4.326630115509033,Europe
CHE,2016,9.0,17.58806991577148,4.550169944763184,Europe
CHE,2017,9.0,17.75275993347168,4.785069942474365,Europe
CHE,2018,9.0,17.69527053833008,5.379260063171387,Europe
CHE,2019,13.0,17.7987003326416,5.572309970855713,Europe
CHE,2020,13.0,18.14266967773438,5.831729888916016,Europe
CHE,2021,13.0,18.43131065368652,5.637549877166748,Europe
CHE,2022,13.0,19.1284008026123,5.716450214385986,Europe
CZE,2013,13.0,9.390299797058104,2.945169925689697,Europe
CZE,2014,13.0,9.829580307006836,2.954760074615479,Europe
CZE,2015,13.0,10.54664039611816,3.165750026702881,Europe
CZE,2016,13.0,11.51021003723145,3.369420051574707,Europe
CZE,2017,13.0,12.54304027557373,3.740789890289307,Europe
CZE,2018,13.0,13.60550022125244,3.748169898986816,Europe
CZE,2019,13.0,14.36417961120605,3.723239898681641,Europe
CZE,2020,13.0,14.9893798828125,3.830970048904419,Europe
CZE,2021,13.0,15.57126998901367,3.747459888458252,Europe
CZE,2022,13.0,15.79189014434814,3.546679973602295,Europe
DEU,2013,13.0,7.072589874267578,4.336679935455322,Europe
DEU,2014,13.0,7.229650020599365,4.070730209350586,Europe
DEU,2015,13.0,7.68209981918335,3.933900117874146,Europe
DEU,2016,13.0,8.037079811096191,3.882129907608032,Europe
DEU,2017,13.0,8.373180389404297,3.978869915008545,Europe
DEU,2018,13.0,9.966279983520508,3.918970108032227,Europe
DEU,2019,13.0,10.10945987701416,3.722660064697266,Europe
DEU,2020,13.0,11.24125957489014,3.765010118484497,Europe
DEU,2021,13.0,11.22931957244873,3.762739896774292,Europe
DEU,2022,13.0,11.99833965301514,3.754120111465454,Europe
DNK,2013,10.0,10.12547016143799,1.818130016326904,Europe
DNK,2014,10.0,9.934009552001951,1.814479947090149,Europe
DNK,2015,10.0,10.28314971923828,1.608289957046509,Europe
DNK,2016,10.0,10.81054973602295,1.612630009651184,Europe
DNK,2017,10.0,10.75681018829346,1.702849984169006,Europe
DNK,2018,10.0,10.70687961578369,1.912500023841858,Europe
DNK,2019,10.0,10.49075031280518,1.893959999084473,Europe
DNK,2020,10.0,10.23235988616943,1.961770057678223,Europe
DNK,2021,10.0,9.990850448608398,1.879150032997131,Europe
DNK,2022,10.0,10.13483047485352,1.936830043792725,Europe
ESP,2013,10.0,2.861819982528687,1.528959989547729,Europe
ESP,2014,10.0,,1.666309952735901,Europe
ESP,2015,10.0,,1.783619999885559,Europe
ESP,2016,10.0,2.531460046768188,1.93815004825592,Europe
ESP,2017,10.0,3.229899883270264,2.070830106735229,Europe
ESP,2018,10.0,3.456039905548096,2.063050031661987,Europe
ESP,2019,10.0,3.697829961776733,2.066109895706177,Europe
ESP,2020,10.0,3.834789991378784,2.205670118331909,Europe
ESP,2021,10.0,3.576280117034912,2.085939884185791,Europe
ESP,2022,10.0,3.970599889755249,2.201469898223877,Europe
EST,2013,12.0,2.894789934158325,6.448480129241943,Europe
EST,2014,12.0,3.716789960861206,6.984280109405518,Europe
EST,2015,12.0,5.178030014038086,7.847209930419922,Europe
EST,2016,12.0,6.803410053253174,7.871490001678467,Europe
EST,2017,12.0,8.258130073547363,8.213509559631348,Europe
EST,2018,12.0,9.592900276184082,8.095120429992676,Europe
EST,2019,12.0,11.08736991882324,7.952730178833008,Europe
EST,2020,12.0,12.30142974853516,8.351889610290527,Europe
EST,2021,12.0,11.62462043762207,8.296159744262695,Europe
EST,2022,12.0,11.42164993286133,7.959879875183105,Europe
FIN,2013,12.0,7.07390022277832,2.684139966964722,Europe
FIN,2014,12.0,7.434979915618896,2.887480020523071,Europe
FIN,2015,12.0,7.650800228118896,3.087300062179565,Europe
FIN,2016,12.0,7.806149959564209,3.42576003074646,Europe
FIN,2017,12.0,8.177909851074219,3.711950063705444,Europe
FIN,2018,12.0,8.051850318908691,3.846610069274902,Europe
FIN,2019,12.0,8.053449630737305,3.838399887084961,Europe
FIN,2020,12.0,7.971980094909668,3.716049909591675,Europe
FIN,2021,12.0,8.077409744262695,3.340179920196533,Europe
FIN,2022,12.0,8.483420372009277,2.96973991394043,Europe
FRA,2013,12.0,9.778690338134766,3.290780067443848,Europe
FRA,2014,12.0,9.842390060424805,3.444119930267334,Europe
FRA,2015,12.0,9.875969886779783,3.58390998840332,Europe
FRA,2016,12.0,9.892359733581545,3.670069932937622,Europe
FRA,2017,12.0,10.2012300491333,3.748539924621582,Europe
FRA,2018,12.0,8.768489837646484,3.809340000152588,Europe
FRA,2019,12.0,9.174699783325195,3.84293007850647,Europe
FRA,2020,12.0,9.185400009155272,3.961450099945068,Europe
FRA,2021,12.0,9.000709533691406,3.760610103607178,Europe
FRA,2022,12.0,9.137040138244627,3.936840057373047,Europe
GBR,2013,13.0,17.4626293182373,1.199810028076172,Europe
GBR,2014,13.0,18.22084045410156,1.278120040893555,Europe
GBR,2015,13.0,18.48802947998047,1.350939989089966,Europe
GBR,2016,13.0,18.09594917297363,1.445619940757751,Europe
GBR,2017,13.0,17.91753005981445,1.503340005874634,Europe
GBR,2018,13.0,18.32440948486328,1.591570019721985,Europe
GBR,2019,13.0,18.67705917358398,1.507369995117188,Europe
GBR,2020,13.0,20.1479606628418,1.466179966926575,Europe
GBR,2021,13.0,20.06040000915527,1.321789979934692,Europe
GBR,2022,13.0,21.57226943969727,1.327690005302429,Europe
GRC,2013,12.0,4.186359882354736,5.147659778594971,Europe
GRC,2014,12.0,,5.316080093383789,Europe
GRC,2015,12.0,,,Europe
GRC,2016,12.0,3.345230102539063,5.033480167388916,Europe
GRC,2017,12.0,3.41035008430481,5.165209770202637,Europe
GRC,2018,12.0,3.432770013809204,5.099800109863281,Europe
GRC,2019,12.0,3.499399900436401,4.985779762268066,Europe
GRC,2020,12.0,2.795360088348389,5.040830135345459,Europe
GRC,2021,12.0,2.819519996643066,4.811850070953369,Europe
GRC,2022,12.0,3.068759918212891,4.409150123596191,Europe
HRV,2013,8.0,0.3037199974060059,5.185389995574951,Europe
HRV,2014,8.0,0.384799987077713,5.320879936218262,Europe
HRV,2015,8.0,0.5067200064659119,5.460000038146973,Europe
HRV,2016,8.0,0.427729994058609,5.696070194244385,Europe
HRV,2017,8.0,2.89411997795105,5.870059967041016,Europe
HRV,2018,8.0,3.04200005531311,5.920929908752441,Europe
HRV,2019,8.0,3.491859912872314,6.208459854125977,Europe
HRV,2020,8.0,2.950000047683716,6.206759929656982,Europe
HRV,2021,8.0,2.663320064544678,6.495550155639648,Europe
HRV,2022,8.0,3.560209989547729,6.236790180206299,Europe
HUN,2013,12.0,5.763700008392334,2.463069915771484,Europe
HUN,2014,12.0,7.044360160827637,2.903970003128052,Europe
HUN,2015,12.0,7.053929805755615,3.458600044250488,Europe
HUN,2016,12.0,8.856249809265137,3.939759969711304,Europe
HUN,2017,12.0,9.974289894104004,4.320040225982666,Europe
HUN,2018,12.0,11.41061973571777,4.54246997833252,Europe
HUN,2019,12.0,12.605299949646,4.609409809112549,Europe
HUN,2020,12.0,13.47620010375977,4.815430164337158,Europe
HUN,2021,12.0,13.19163036346436,4.788589954376221,Europe
HUN,2022,12.0,13.72434043884277,4.720459938049316,Europe
IRL,2013,,6.448939800262451,8.215410232543945,Europe
IRL,2014,10.0,6.997139930725098,7.556270122528076,Europe
IRL,2015,10.0,7.368430137634277,7.023829936981201,Europe
IRL,2016,10.0,8.187769889831543,6.739490032196045,Europe
IRL,2017,10.0,8.880109786987305,6.698949813842773,Europe
IRL,2018,10.0,9.637929916381836,6.479990005493164,Europe
IRL,2019,10.0,10.71471977233887,6.686470031738281,Europe
IRL,2020,,10.19911956787109,6.412879943847656,Europe
IRL,2021,10.0,9.29442024230957,6.351490020751953,Europe
IRL,2022,10.0,10.98526954650879,6.873720169067383,Europe
ISL,2013,10.0,6.540289878845215,14.87911987304688,Europe
ISL,2014,10.0,7.396609783172607,13.74481964111328,Europe
ISL,2015,10.0,,13.91335010528564,Europe
ISL,2016,10.0,6.777840137481689,14.31507015228271,Europe
ISL,2017,10.0,6.851449966430664,14.70623016357422,Europe
ISL,2018,10.0,8.017939567565918,18.52018928527832,Europe
ISL,2019,10.0,8.449469566345215,14.78913974761963,Europe
ISL,2020,10.0,8.511079788208008,14.29811954498291,Europe
ISL,2021,10.0,7.896890163421631,12.5576000213623,Europe
ISL,2022,10.0,9.606069564819336,12.24472045898438,Europe
ITA,2013,8.0,4.402750015258789,2.689199924468994,Europe
ITA,2014,8.0,4.720980167388916,2.962219953536987,Europe
ITA,2015,8.0,4.950459957122803,3.338269948959351,Europe
ITA,2016,8.0,5.102290153503418,3.703929901123047,Europe
ITA,2017,8.0,5.310850143432617,4.075109958648682,Europe
ITA,2018,8.0,5.622970104217529,4.018939971923828,Europe
ITA,2019,8.0,2.830840110778809,4.136159896850586,Europe
ITA,2020,8.0,2.881079912185669,4.161620140075684,Europe
ITA,2021,8.0,3.447380065917969,4.046319961547852,Europe
ITA,2022,8.0,4.191850185394287,4.029829978942871,Europe
LIE,2014,,85.30120086669922,116.7211685180664,Europe
LIE,2015,,87.5999984741211,133.9299468994141,Europe
LIE,2016,,88.8888931274414,132.8679809570313,Europe
LIE,2017,,87.98497772216797,129.8107757568359,Europe
LIE,2018,,88.40493774414062,127.6808776855469,Europe
LIE,2019,,86.38858032226562,129.4188079833984,Europe
LIE,2020,,87.1459732055664,127.3171005249023,Europe
LIE,2021,,85.58187103271484,124.4619293212891,Europe
LIE,2022,13.0,,,Europe
LTU,2013,12.0,2.451550006866455,7.532219886779785,Europe
LTU,2014,12.0,,7.986239910125732,Europe
LTU,2015,12.0,3.53767991065979,8.036359786987305,Europe
LTU,2016,12.0,4.111130237579346,7.999919891357422,Europe
LTU,2017,12.0,4.612949848175049,8.287989616394043,Europe
LTU,2018,12.0,5.326029777526855,8.7991304397583,Europe
LTU,2019,12.0,5.991879940032959,9.36633014678955,Europe
LTU,2020,12.0,6.161290168762207,9.767040252685549,Europe
LTU,2021,12.0,7.329090118408203,9.443360328674316,Europe
LTU,2022,12.0,8.773500442504883,7.88362979888916,Europe
LUX,2013,13.0,,,Europe
LUX,2014,13.0,,,Europe
LUX,2015,13.0,45.86716842651367,145.8691558837891,Europe
LUX,2016,13.0,46.99454116821289,152.2722778320313,Europe
LUX,2017,13.0,46.72711944580078,156.1552734375,Europe
LUX,2018,13.0,47.7353401184082,164.4960479736328,Europe
LUX,2019,13.0,48.64826965332031,170.4618072509766,Europe
LUX,2020,13.0,48.38795852661133,170.7827758789063,Europe
LUX,2021,13.0,49.30202102661133,170.7478179931641,Europe
LUX,2022,13.0,50.48474884033203,172.5166168212891,Europe
LVA,2013,12.0,3.710020065307617,6.734670162200928,Europe
LVA,2014,12.0,4.992700099945068,6.714869976043701,Europe
LVA,2015,12.0,6.118929862976074,6.754069805145264,Europe
LVA,2016,12.0,7.670680046081543,6.654300212860107,Europe
LVA,2017,12.0,7.393199920654297,6.411610126495361,Europe
LVA,2018,12.0,9.269379615783691,6.384300231933594,Europe
LVA,2019,12.0,10.42872047424316,6.19674015045166,Europe
LVA,2020,12.0,12.77956962585449,6.662759780883789,Europe
LVA,2021,12.0,12.76290035247803,6.846980094909668,Europe
LVA,2022,12.0,12.6783504486084,6.476719856262207,Europe
MCO,2013,12.0,,,Europe
MCO,2014,12.0,,,Europe
MCO,2015,12.0,,,Europe
MCO,2016,12.0,,48.88167953491211,Europe
MCO,2017,12.0,0.3440400063991547,49.84851837158203,Europe
MCO,2018,12.0,,39.25474166870117,Europe
MCO,2019,12.0,,52.34514999389648,Europe
MCO,2020,12.0,24.65896987915039,54.20444869995117,Europe
MCO,2021,12.0,27.92023086547852,44.32901000976563,Europe
MCO,2022,12.0,82.95350646972656,45.10594940185547,Europe
MDA,2013,12.0,1.883000016212463,15.34817028045654,Europe
MDA,2014,12.0,2.055449962615967,18.17390060424805,Europe
MDA,2015,12.0,2.498290061950684,17.98051071166992,Europe
MDA,2016,12.0,3.628659963607788,19.61252975463867,Europe
MDA,2017,12.0,4.130589962005615,19.56609916687012,Europe
MDA,2018,12.0,5.073500156402588,23.99773025512695,Europe
MDA,2019,12.0,5.579909801483154,20.72200965881348,Europe
MDA,2020,12.0,6.63263988494873,25.40596008300781,Europe
MDA,2021,12.0,6.466569900512695,24.98086929321289,Europe
MDA,2022,12.0,6.954619884490967,23.88665962219238,Europe
MKD,2013,13.0,2.160439968109131,6.505879878997803,Europe
MKD,2014,13.0,2.836289882659912,6.312580108642578,Europe
MKD,2015,13.0,3.49370002746582,7.446579933166504,Europe
MKD,2016,13.0,,,Europe
MKD,2017,13.0,4.721250057220459,8.912579536437988,Europe
MKD,2018,13.0,5.150559902191162,9.493780136108398,Europe
MKD,2019,13.0,5.190090179443359,9.495519638061523,Europe
MKD,2020,13.0,5.008820056915283,10.35995960235596,Europe
MKD,2021,13.0,7.428929805755615,10.65647029876709,Europe
MKD,2022,13.0,8.390080451965332,10.1305103302002,Europe
MLT,2013,13.0,5.058060169219971,15.13619995117188,Europe
MLT,2014,13.0,5.860429763793945,9.776630401611328,Europe
MLT,2015,13.0,6.212170124053955,8.896419525146484,Europe
MLT,2016,13.0,8.432740211486816,7.691170215606689,Europe
MLT,2017,13.0,8.28423023223877,7.403090000152588,Europe
MLT,2018,13.0,9.767889976501465,7.372369766235352,Europe
MLT,2019,13.0,12.43972015380859,7.429769992828369,Europe
MLT,2020,13.0,14.15485954284668,7.121880054473877,Europe
MLT,2021,13.0,16.46596908569336,6.349180221557617,Europe
MLT,2022,13.0,23.80353927612305,5.961609840393066,Europe
MNE,2013,9.0,,17.01275062561035,Europe
MNE,2014,9.0,,16.05636978149414,Europe
MNE,2015,9.0,,17.25020980834961,Europe
MNE,2016,9.0,,19.34605026245117,Europe
MNE,2017,9.0,,20.20162963867188,Europe
MNE,2018,9.0,,21.8661003112793,Europe
MNE,2019,9.0,,23.1390209197998,Europe
MNE,2020,13.0,,22.91043090820313,Europe
MNE,2021,13.0,,23.30120086669922,Europe
MNE,2022,13.0,,24.06571006774902,Europe
NLD,2013,12.0,,,Europe
NLD,2014,12.0,,,Europe
NLD,2015,12.0,10.22891998291016,1.806810021400452,Europe
NLD,2016,12.0,10.74382019042969,2.035470008850098,Europe
NLD,2017,12.0,10.99874019622803,2.112080097198486,Europe
NLD,2018,12.0,11.69357013702393,1.972699999809265,Europe
NLD,2019,12.0,,,Europe
NLD,2020,12.0,13.32122993469238,2.074320077896118,Europe
NLD,2021,12.0,13.72416973114014,1.858749985694885,Europe
NLD,2022,12.0,,,Europe
NOR,2013,10.0,3.615279912948608,7.106289863586426,Europe
NOR,2014,10.0,3.497260093688965,6.933609962463379,Europe
NOR,2015,10.0,3.627840042114258,6.997330188751221,Europe
NOR,2016,10.0,3.92143988609314,6.800119876861572,Europe
NOR,2017,10.0,3.152699947357178,6.23891019821167,Europe
NOR,2018,10.0,4.230810165405273,5.966169834136963,Europe
NOR,2019,10.0,4.275660037994385,5.964980125427246,Europe
NOR,2020,10.0,4.382689952850342,5.41363000869751,Europe
NOR,2021,10.0,4.172120094299316,4.779280185699463,Europe
NOR,2022,10.0,4.144269943237305,4.753419876098633,Europe
POL,2013,12.0,1.459329962730408,1.223729968070984,Europe
POL,2014,12.0,1.966590046882629,1.351269960403442,Europe
POL,2015,12.0,2.641439914703369,1.43297004699707,Europe
POL,2016,12.0,3.420429944992065,1.514420032501221,Europe
POL,2017,12.0,4.123650074005127,1.623049974441528,Europe
POL,2018,12.0,3.64084005355835,1.766720056533813,Europe
POL,2019,12.0,3.856859922409058,1.786030054092407,Europe
POL,2020,12.0,4.466919898986816,1.910470008850098,Europe
POL,2021,12.0,5.487319946289063,2.027940034866333,Europe
POL,2022,12.0,6.718039989471436,1.820050001144409,Europe
PRT,2013,12.0,,,Europe
PRT,2014,12.0,,,Europe
PRT,2015,12.0,5.003749847412109,3.622809886932373,Europe
PRT,2016,12.0,,3.75789999961853,Europe
PRT,2017,12.0,6.396649837493896,4.070119857788086,Europe
PRT,2018,12.0,7.890789985656738,4.233590126037598,Europe
PRT,2019,12.0,9.711259841918944,5.792769908905029,Europe
PRT,2020,12.0,11.57310962677002,4.698709964752197,Europe
PRT,2021,12.0,11.65882015228271,4.665919780731201,Europe
PRT,2022,12.0,11.9640998840332,4.282889842987061,Europe
ROU,2013,13.0,3.487950086593628,5.267950057983398,Europe
ROU,2014,13.0,4.070980072021484,5.659120082855225,Europe
ROU,2015,13.0,4.259739875793457,5.963200092315674,Europe
ROU,2016,13.0,4.824950218200684,6.343279838562012,Europe
ROU,2017,13.0,5.175079822540283,6.778930187225342,Europe
ROU,2018,13.0,5.40241003036499,6.967460155487061,Europe
ROU,2019,13.0,5.675700187683105,5.854609966278076,Europe
ROU,2020,13.0,5.993020057678223,5.80564022064209,Europe
ROU,2021,13.0,6.025979995727539,6.1285400390625,Europe
ROU,2022,13.0,6.276450157165527,5.703269958496094,Europe
RUS,2013,11.0,,0.6833599805831909,Europe
RUS,2014,11.0,3.049669981002808,0.7994700074195862,Europe
RUS,2015,11.0,3.434720039367676,0.8708599805831909,Europe
RUS,2016,11.0,3.942739963531494,0.9269800186157228,Europe
RUS,2017,11.0,4.258080005645752,0.970300018787384,Europe
RUS,2018,11.0,4.544069766998291,0.9969800114631652,Europe
RUS,2019,11.0,4.965320110321045,0.9297800064086914,Europe
RUS,2020,11.0,11.2719898223877,1.429790019989014,Europe
RUS,2021,11.0,8.107709884643555,1.552160024642944,Europe
RUS,2022,11.0,8.487859725952148,1.585669994354248,Europe
SMR,2013,13.0,,,Europe
SMR,2014,13.0,,,Europe
SMR,2015,13.0,,,Europe
SMR,2016,13.0,,,Europe
SMR,2017,13.0,,,Europe
SMR,2018,13.0,91.06900787353516,128.5099792480469,Europe
SMR,2019,13.0,87.92497253417969,1125.691772460938,Europe
SMR,2020,13.0,88.47779846191406,119.2188415527344,Europe
SMR,2021,13.0,85.41871643066406,52.33945846557617,Europe
SMR,2022,13.0,85.5659408569336,53.13404083251953,Europe
SRB,2013,12.0,3.737260103225708,5.301089763641357,Europe
SRB,2014,12.0,3.670609951019287,5.794750213623047,Europe
SRB,2015,12.0,4.125629901885986,5.71930980682373,Europe
SRB,2016,12.0,4.256219863891602,5.973529815673828,Europe
SRB,2017,12.0,4.434810161590576,6.185540199279785,Europe
SRB,2018,12.0,4.434909820556641,6.124619960784912,Europe
SRB,2019,12.0,4.60621976852417,5.484739780426025,Europe
SRB,2020,12.0,4.719220161437988,6.325900077819824,Europe
SRB,2021,12.0,4.512879848480225,6.359200000762939,Europe
SRB,2022,12.0,4.610330104827881,5.984620094299316,Europe
SVK,2013,13.0,4.859620094299316,15.84792041778564,Europe
SVK,2014,13.0,5.613739967346191,16.20299911499023,Europe
SVK,2015,13.0,5.898369789123535,17.09155082702637,Europe
SVK,2016,13.0,6.021039962768555,19.11005020141602,Europe
SVK,2017,13.0,6.897880077362061,20.79801940917969,Europe
SVK,2018,13.0,8.028550148010254,21.77224922180176,Europe
SVK,2019,13.0,9.040619850158691,15.70882034301758,Europe
SVK,2020,13.0,10.29860973358154,22.37360000610352,Europe
SVK,2021,13.0,10.97224998474121,22.09700965881348,Europe
SVK,2022,13.0,11.9056396484375,21.60161972045898,Europe
SVN,2013,13.0,2.623179912567139,2.677390098571777,Europe
SVN,2014,13.0,2.746570110321045,2.765110015869141,Europe
SVN,2015,13.0,2.749490022659302,3.187319993972778,Europe
SVN,2016,13.0,3.31072998046875,3.582240104675293,Europe
SVN,2017,13.0,3.884500026702881,4.17825984954834,Europe
SVN,2018,13.0,4.468599796295166,4.178609848022461,Europe
SVN,2019,13.0,6.673160076141357,5.986390113830566,Europe
SVN,2020,13.0,7.785950183868408,4.235179901123047,Europe
SVN,2021,13.0,9.198969841003418,3.691260099411011,Europe
SVN,2022,13.0,9.45847988128662,3.720180034637451,Europe
SWE,2013,12.0,5.826119899749756,4.135859966278076,Europe
SWE,2014,12.0,5.905539989471436,4.09492015838623,Europe
SWE,2015,12.0,6.223680019378662,4.061369895935059,Europe
SWE,2016,12.0,6.576680183410645,4.063829898834229,Europe
SWE,2017,12.0,6.742519855499268,3.880970001220703,Europe
SWE,2018,12.0,7.171080112457275,3.706120014190674,Europe
SWE,2019,12.0,7.151649951934814,3.766769886016846,Europe
SWE,2020,12.0,7.042669773101807,3.333379983901978,Europe
SWE,2021,12.0,6.640570163726807,2.860059976577759,Europe
SWE,2022,12.0,7.004079818725586,2.949579954147339,Europe
UKR,2013,11.0,2.252729892730713,1.928310036659241,Europe
UKR,2014,11.0,2.797590017318726,2.326620101928711,Europe
UKR,2015,11.0,3.241940021514893,3.840110063552856,Europe
UKR,2016,11.0,3.204309940338135,4.581920146942139,Europe
UKR,2017,11.0,3.164900064468384,4.671810150146484,Europe
UKR,2018,11.0,3.073879957199097,4.86674976348877,Europe
UKR,2019,11.0,3.454950094223022,4.842150211334229,Europe
UKR,2020,11.0,3.996229887008667,4.558110237121582,Europe
UKR,2021,11.0,4.903210163116455,5.154739856719971,Europe
UKR,2022,11.0,,,Europe
